age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,previous_ctc_lpa,expected_ctc_lpa,bond_requirement,notice_period_days,employment_gap_months,interview_score,experience_category,ssc_band,hsc_band,degree_band,ssc_score,hsc_score,degree_score,academic_score,academic_performance_band,skill_match_level,interview_performance,placement_prob_score,placement_prob_band,degree_specialization_Computer Science,degree_specialization_Electronics,degree_specialization_Information Technology,degree_specialization_Mechanical,degree_specialization_Others,career_switch_willingness_Not Willing,career_switch_willingness_Unknown,career_switch_willingness_Willing,relevant_experience_Not Relevant,relevant_experience_Relevant,relevant_experience_Unknown,company_tier_Tier 1,company_tier_Tier 2,company_tier_Tier 3,job_role_match_Matched,job_role_match_Not Matched,job_role_match_Unknown,competition_level_High,competition_level_Low,competition_level_Medium,layoff_history_No,layoff_history_Unknown,layoff_history_Yes,relocation_willingness_Not Willing,relocation_willingness_Unknown,relocation_willingness_Willing,status
34.0,0.0,69.23788951,73.64688709,67.28606993,74.3320328,62.43415063,53.84052908,77.22567014,3.0,1.0,5.0,5.861354993,15.12367509,1.0,30.0,0.0,190.60671251,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.48490383675350057,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
21.0,0.0,64.64093463,68.51439483,80.75410322,65.43942704,61.0838532,63.39845428,50.25452057,1.0,1.0,0.0,5.360506323,5.049643199,0.0,30.0,0.0,189.92173452,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.29055546439435065,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31.0,0.0,82.35921717,68.68229652,64.63428488,77.63585945,64.65969072,78.09069966,64.60896153,4.0,0.0,1.0,4.366685624,7.719968361,0.0,15.0,0.0,220.38624983,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,2.0,0.5184565641840615,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32.0,0.0,74.1660403,80.90819448,70.18793518,68.88332803,55.43811754,73.97413375,64.78851373,0.0,1.0,0.0,2.892095859,16.25335617,0.0,15.0,0.0,198.29557932,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.4102812054293634,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,0.0,76.07702637,78.46550623,69.50548538,49.28404408,59.77439701,72.1274368,80.59481869,2.0,1.0,1.0,4.638851636,5.439911099,1.0,30.0,0.0,181.18587789,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.3811038702908559,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,1.0,61.74813011,74.14181182,84.96980402,74.63295108,75.0959178,52.44352386,85.54579539,2.0,0.0,2.0,7.851624098,12.3138494248,1.0,0.0,3.0,202.17239274,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.47447632618781377,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
31.0,0.0,67.5202309,72.06063559601901,55.57553644,69.84178291,81.8003237,68.14907078,88.84996421,2.0,1.0,0.0,1.0,7.463621941,0.0,0.0,0.0,219.79117739000003,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.5232703508854493,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21.0,0.0,71.33678201,69.12677316,79.18101805,69.90930608,60.21277125,65.07962144,74.55669964,1.0,1.0,4.0,4.196497301,3.0,0.0,0.0,6.0,195.20169877,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.49061998914678323,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
29.0,0.0,77.32905027,70.78301751,57.3152656,57.41760736,68.97288399,83.24864965,77.54928761,2.0,0.0,1.0,2.665857377,9.643758768,1.0,0.0,0.0,209.639141,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.4951356199146913,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,0.0,62.52407965,76.83216696,69.3403753,61.25395299,72.7419845,49.2697041,67.98720933,0.0,0.0,3.0,6.648658034,12.88485388,1.0,0.0,0.0,183.26564159000003,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.3362455225093352,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26.0,0.0,65.13544036,62.08943657,85.679571,64.45027254,68.49026722,62.33435427,80.90796952,0.0,0.0,0.0,2.536166411,10.40970015,0.0,0.0,0.0,195.27489403,0.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.4056840033100026,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,1.0,82.35260378,65.56255465,78.45261371,73.79965532,56.16337664,65.32883924,79.05168812,0.0,0.0,1.0,7.335973099,14.57085917,0.0,0.0,3.0,195.2918712,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.46102187517140986,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,1.0,59.66781863,63.71753814,66.33405357,72.79500051,74.75078525,68.4712772,56.05804073,0.0,1.0,2.0,3.804936954,6.754068686,0.0,60.0,6.0,216.01706296,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,1.0,2.0,0.4474086319937911,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
34.0,0.0,70.59415575,74.60516853,67.7415452,74.16852291,52.51695479,45.0,71.89199312,1.0,0.0,0.0,2.261008313,6.504998575,0.0,30.0,3.0,171.68547769999998,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.29454336260837377,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22.0,0.0,61.28280012,72.53641494,78.03989871,65.07486104,53.98750471,66.18716053,83.49578715,2.0,0.0,3.0,7.406973716,9.851171268,0.0,30.0,6.0,185.24952628,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.4709076315711938,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
33.0,0.0,64.51763183,93.95564175,72.07732794,72.01890046,70.12176471,64.22486364,67.46829554,1.0,1.0,2.0,4.073121881,5.511399326,0.0,15.0,6.0,206.36552880999997,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,0.451349350574887,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
27.0,0.0,79.51411507,72.37403608,77.69788623,72.61166852,64.79008985,61.36099517,66.15415155,0.0,1.0,1.0,3.657491342,12.639980696,1.0,0.0,0.0,198.76275353999998,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.40275397961508663,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,1.0,69.93159487,71.1934685,72.78592412,75.15525261,61.10402929,59.95271502,72.89478122,3.0,0.0,1.0,5.605587704,3.0,1.0,15.0,0.0,196.21199692000002,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4254634194888161,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
29.0,1.0,51.01267514,62.67589277,91.68422001,76.29017118,69.85272801,61.84473565,84.75216524,3.0,1.0,1.0,1.0,12.42983903,1.0,60.0,0.0,207.98763484,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.6666666666666667,0.0,0.0,2.0,0.5030634543697894,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23.0,0.0,64.11070862,84.17221044,67.42205042,54.66175418,69.64584419,66.94410398,72.48315597,0.0,1.0,1.0,3.568909665,3.0,0.0,0.0,3.0,191.25170235000002,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.37104474990581127,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,0.0,80.3448462,74.62833785,59.14766839,67.98545068,46.7055028,79.62806238,78.43541198,2.0,0.0,3.0,4.501119231,4.011924829,0.0,15.0,6.0,194.31901585999998,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.5294295235933817,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25.0,0.0,59.40922623,69.14479099,86.69811004,73.55424425,57.37652443,54.93213961,78.29190943,2.0,0.0,0.0,4.128992522,8.407143344,0.0,60.0,3.0,185.86290829,0.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.38056241846677163,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31.0,1.0,85.91952003,80.90403957,62.98101827,54.62489183,82.78276068,55.29419184,86.22836729,3.0,1.0,0.0,7.197153533,9.448995421,1.0,60.0,0.0,192.70184435,0.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,0.36147441573013683,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,1.0,70.00250467904127,66.88503855,91.82012654,75.88705029,61.41274431,79.28003854,77.52869908,0.0,0.0,2.0,3.812590338,8.054730943,0.0,15.0,6.0,216.57983314,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.3333333333333335,2.0,0.0,2.0,0.576233514327861,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,0.0,71.59763389,70.86553679,85.83296106,79.81122272,68.69640349,70.19656497,76.2328835,2.0,0.0,0.0,3.301494887,10.21539917,0.0,0.0,0.0,218.70419118,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.3333333333333335,2.0,0.0,2.0,0.5158682586017237,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,0.0,59.56565065,60.20462866,57.96960313,59.1489959,66.58325649,61.0678534,78.788767,3.0,1.0,2.0,7.738001879,9.54121106,0.0,0.0,6.0,186.80010579,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.3985590788358735,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,1.0,79.7673725,53.08486502,66.67820267,52.62151224,69.99424415,66.94169191,79.62060429,0.0,0.0,4.0,5.842831723,8.892887182,0.0,15.0,0.0,189.5574483,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.44676248227364396,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,1.0,71.88632402,72.13281615,81.99339651,73.70137388,69.67413539,68.05969155,90.67932359,2.0,1.0,5.0,1.811561666,6.51610748,0.0,0.0,18.0,211.43520082,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.6255608269796956,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
21.0,1.0,65.62097955,60.57592439,71.68696467,64.09927296,71.32535546,56.53358818,62.75137266,0.0,0.0,4.0,4.982131413,5.905780352,1.0,0.0,18.0,191.9582166,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.3906875214792804,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21.0,1.0,63.57538544,59.987321,75.21246284,68.84633403,64.90909545,78.7300839,72.96942696,2.0,1.0,0.0,5.87948267,7.13037509,0.0,15.0,3.0,212.48551338,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,2.0,0.48590368015499824,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29.0,0.0,83.34547138,72.85727686,63.04377603,64.87366206,74.70754362,75.52133711,96.5664968,2.0,1.0,0.0,5.626529916,10.99483215,0.0,0.0,0.0,215.10254278999997,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.5520943855472052,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21.0,1.0,73.64357536,75.20235098,92.08184106,83.59013142,70.2092683,71.69705275,79.98936697,3.0,0.0,4.0,3.622736897,7.803509901,0.0,15.0,0.0,225.49645247,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.3333333333333335,2.0,0.0,2.0,0.6413199071046669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
32.0,0.0,56.11641875,70.49831499,75.15920213,57.85321063,66.67952726,75.88952964,73.67524372,2.0,0.0,0.0,1.316806087,8.553535181,0.0,0.0,0.0,200.42226753,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.41709635766307424,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,0.0,61.00113658,75.61374867,70.89436283,45.77080072,68.14015977,66.3230775,82.49368468,0.0,0.0,0.0,6.112814577,7.512976205,0.0,30.0,0.0,180.23403799,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.33326593380361935,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,1.0,68.70076814,60.90467043,86.55068339,62.22052098,40.0,74.63662244,80.3858056,0.0,0.0,2.0,4.27418978,11.35669395,0.0,30.0,12.0,176.85714342,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.4438337885192979,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
22.0,0.0,68.59531505,82.00540602,62.9351823,82.10822902,45.12132814,79.96697292,50.26216636,1.0,0.0,0.0,1.878525054,10.58868268,1.0,0.0,0.0,207.19653008,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,2.0,0.44133764248742335,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23.0,1.0,50.0,78.79330548,79.15457355,48.47889315,59.42995462,67.45886094,65.59119115,1.0,0.0,2.0,4.467863631,3.540108673,1.0,0.0,0.0,175.36770871,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.31511606371467504,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,1.0,69.02991437,72.0067267,78.07843947,61.88111304,64.23146492,63.28834697,67.9141184,1.0,0.0,1.0,3.725084348,13.63802665,0.0,30.0,6.0,189.40092493,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.36145728078418,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,0.0,72.50304313,59.91415214,78.67454658,58.683588,48.99601864,55.28886995,62.66944219,0.0,0.0,1.0,3.145678261,4.662382049,0.0,0.0,6.0,162.96847659,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,1.0,0.0,0.24917214757821982,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,1.0,70.8073587,62.54101756,68.56875479,75.85305043,61.39321278,70.97725219,69.92399331,0.0,1.0,0.0,5.314890433,5.530934093,0.0,30.0,6.0,208.2235154,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.46137203778510283,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
24.0,0.0,65.7144632,81.62947798,74.11869706,85.72825787,46.40775009,56.80736232,57.84176344,0.0,1.0,0.0,4.333985995,3.0,0.0,30.0,0.0,188.94337028,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.359828283974316,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
23.0,1.0,81.06659884,65.30417092,79.50988457,75.45114658,59.38436599,75.53006726,62.79797732,0.0,1.0,2.0,6.129979107,7.602739892,1.0,0.0,3.0,210.36557983,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.4950081187237979,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
31.0,0.0,69.3428401,60.0138396,84.40724402,54.72778174,51.64603495,81.23408836,86.44981266,0.0,0.0,2.0,3.356230065,6.180772974,0.0,15.0,3.0,187.60790505,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.4866457832885015,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,1.0,70.00250467904127,70.23699086,73.94209439,76.09103387,57.5439315,64.4298513,69.73008934,3.0,1.0,3.0,6.827030483,10.08247749,0.0,0.0,6.0,198.06481667,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.4771030012912442,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
27.0,0.0,63.22388334,57.98888933,70.71869366,78.75419419,48.01557796,63.23178755,74.99351916,1.0,0.0,0.0,5.536846106,8.740650208,0.0,0.0,0.0,190.0015597,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,2.0,0.42445342175169354,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,1.0,70.86950436,61.02678974,69.83462809,77.79585865,68.97754937,74.21460755,76.605806,0.0,1.0,1.0,3.023434089,5.681230091,0.0,15.0,0.0,220.98801557000002,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5497371233603291,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
22.0,1.0,61.30212697,77.84679815,77.89176406,68.81609301,59.10764187,77.56643612,89.26553487,1.0,1.0,0.0,4.131289861,6.364343836,0.0,15.0,3.0,205.49017100000003,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5266801957283579,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,0.0,62.83091112,58.17379195,78.63485931,81.67919022,74.5009497,56.39785372,79.22202527,1.0,0.0,1.0,4.790540931,8.465961302,0.0,0.0,0.0,212.57799364,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,2.0,0.4903955430179686,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,1.0,60.87740381,83.68755499,63.46860357,81.16342128,52.32669366,70.40305414,61.35447738,0.0,0.0,1.0,2.994694557,8.236220813,0.0,0.0,0.0,203.89316907999998,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,1.0,2.0,0.45706420931220826,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26.0,1.0,76.3859099,85.75383625,83.38317258,78.1757651,59.57696876,75.19647735,84.92632274,0.0,0.0,4.0,6.375169451,7.083435509,0.0,0.0,0.0,212.94921121,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,0.0,2.0,0.628569869834317,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25.0,1.0,71.12696123,62.47687447,76.72845241,76.39532449,58.27099161,73.12208813,70.37096038,2.0,0.0,0.0,4.585812448,6.157766956,1.0,30.0,0.0,207.78840422999997,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.47172423632985205,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
